sample_name,form_1,frost_resitant_01,frost_resitant_001,f1_vibration,rms_1,rms_2,rms_3,rms_4,rms_5,rms_6,rms_7,rms_8,rms_9,flatness_1,flatness_2,flatness_3,flatness_4,flatness_5,flatness_6,flatness_7,flatness_8,flatness_9,rolloff_1,rolloff_2,rolloff_3,rolloff_4,rolloff_5,rolloff_6,rolloff_7,rolloff_8,rolloff_9,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,contrast_8,contrast_9,f1_audio_1,f1_audio_2,f1_audio_3,f1_audio_4,f1_audio_5,f1_audio_6,f1_audio_7,f1_audio_8,f1_audio_9,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Q_9,rms_mean,rms_std,rms_min,rms_max,flatness_mean,flatness_std,flatness_min,flatness_max,rolloff_mean,rolloff_std,rolloff_min,rolloff_max,contrast_mean,contrast_std,contrast_min,contrast_max,f1_audio_mean,f1_audio_std,f1_audio_min,f1_audio_max,centroid_mean,centroid_std,centroid_min,centroid_max,c_mean,c_std,c_min,c_max,Q_mean,Q_std,Q_min,Q_max
S11,pl,0.0,0.0,2014.886014,0.10425020009279251,0.1192447692155838,0.09566529095172882,0.09556606411933899,0.12217632681131363,0.11653280258178711,0.10059874504804611,0.1084975004196167,0.09369873255491257,0.005870100576430559,0.00645242165774107,0.007453234400600195,0.004531657323241234,0.006173188332468271,0.005899565760046244,0.006880967412143946,0.022316310554742813,0.005899851210415363,6605.249788314987,8621.676545300594,7903.8950042337,6099.0685859441155,12837.087214225234,7638.35732430144,6538.865368331923,17060.795935647755,5866.723116003387,12.176043784675858,10.613702974661443,16.66669014567053,11.456380518143392,13.129172345584466,15.512696475010644,7.676708553829245,19.70878116673299,9.113271090003046,4485.097375105843,2348.3488569009314,4485.097375105843,4485.097375105843,2348.3488569009314,2348.3488569009314,4485.097375105843,2348.3488569009314,2348.3488569009314,63.23613423799946,35.20679687397809,65.29980970871232,63.83365586246417,36.77321203987288,47.9407867040345,56.73603766335433,29.790426229003742,57.46853132880573,5217.113023939371,5137.834911024153,5514.998014618066,5157.252595036856,5588.14171227431,5172.513087111289,5097.71462821328,6922.979347703429,4703.489921138587,222.70820200406172,209.44295037868187,215.66993564995585,220.62351854288255,200.5213850417407,153.8108971008683,248.2232869590866,247.52299124508102,128.31048993543442,0.10624782575501336,0.010914164566119782,0.09369873255491257,0.12217632681131363,0.0079419219142033,0.005449749281888268,0.004531657323241234,0.022316310554742813,8796.857653589237,3750.862451096863,5866.723116003387,17060.795935647755,12.894827450479069,3.822357108752853,7.676708553829245,19.70878116673299,3298.014864992003,1126.16535075288,2348.3488569009314,4485.097375105843,5390.226360117705,628.1506326570769,4703.489921138587,6922.979347703429,50.698376738691685,13.710703228103116,29.790426229003742,65.29980970871232,205.20373965086588,40.138835648272405,128.31048993543442,248.2232869590866
S12,pl,0.0,0.0,1531.468471,0.10045499354600906,0.11607380956411362,0.10665739327669144,0.13225485384464264,0.12446805834770203,0.14271554350852966,0.10414654016494751,0.09452196210622787,0.06855704635381699,0.011615521274507046,0.005616192240267992,0.01263128500431776,0.006445957813411951,0.013471011072397232,0.0072405897080898285,0.01188479084521532,0.026659797877073288,0.030889159068465233,14318.289585097375,7966.130397967824,15488.3149872989,12907.62066045724,15276.71464860288,12762.404741744285,13152.413209144794,17708.04403048264,13106.773920406435,13.978520412239277,5.95170556612246,8.371172631002336,11.77617864674422,20.237629976086872,13.037315068474571,14.540281404742172,17.30400705906418,18.51299184614065,2219.7290431837428,2219.7290431837428,2219.7290431837428,2219.7290431837428,2219.7290431837428,2219.7290431837428,2219.7290431837428,2219.7290431837428,2219.7290431837428,57.51733771969052,50.49053312833421,46.14106989310392,42.77997388319977,45.96223502078282,41.779624366883255,53.020506738372475,49.275712229167446,60.08404130627671,6190.116290392908,5114.2214554109305,6283.443719718109,5552.1583818850995,6341.669442508492,5480.466716857208,5875.9515533293825,7308.047762671329,6248.771262084199,121.1799688915514,138.04467419429102,151.05738145527172,162.9255131063588,151.64513197509518,166.826516542875,131.45761186308312,141.44796453030824,116.00333539596367,0.10998335563474232,0.02209476723196922,0.06855704635381699,0.14271554350852966,0.014050478322638406,0.008880074012696798,0.005616192240267992,0.030889159068465233,13631.85624235582,2672.194448554101,7966.130397967824,17708.04403048264,13.74553362340186,4.639936118078957,5.95170556612246,20.237629976086872,2219.7290431837428,0.0,2219.7290431837428,2219.7290431837428,6043.8718427619615,638.2833022482599,5114.2214554109305,7308.047762671329,49.6723371428679,6.304947518444583,41.779624366883255,60.08404130627671,142.287566439422,17.55329406713182,116.00333539596367,166.826516542875
S13,pl,1.0,1.0,2060.244079,0.10266902297735214,0.14745618402957916,0.09492529183626175,0.10943718254566193,0.125393807888031,0.11877220869064331,0.10948620736598969,0.13407087326049805,0.09248755872249603,0.00748749403283,0.006481058429926634,0.0018934303661808372,0.006627428811043501,0.007378696464002132,0.011169037781655788,0.004062217194586992,0.004308232106268406,0.008113361895084381,13550.719729043183,13716.680779000846,4850.211685012701,10252.243861134632,11210.668924640137,11140.135478408129,5323.200677392041,10920.237087214226,9235.732430143946,32.69804659045946,17.735567327109713,22.36952056667902,29.10475331824374,15.513014474254707,17.88509993412412,12.15071583858105,11.810320658100554,15.749990522995535,2402.286198137172,2402.286198137172,4592.972057578324,2402.286198137172,2402.286198137172,2402.286198137172,2402.286198137172,2402.286198137172,2070.364098221846,41.44779650253422,41.78958385484721,53.63897459550397,48.61572786461848,51.77174486108894,46.52969704577228,44.00633615593882,42.93918442451514,47.791097368059305,5590.773532619107,5725.229727929362,4822.739894078162,5662.29495236462,5636.014397472267,5848.041721076948,4428.071704564983,5192.085589175278,5422.509497892479,181.99227217518097,180.50379942407062,268.87039451355935,155.15922507951362,145.70068446389354,162.11536160938962,171.41119486569073,175.67121414267282,136.02833218810824,0.114966481924057,0.018243343101158715,0.09248755872249603,0.14745618402957916,0.006391217453508741,0.002693216287093362,0.0018934303661808372,0.011169037781655788,10022.20340577665,3143.840358820654,4850.211685012701,13716.680779000846,19.44633658117199,7.275565666451105,11.810320658100554,32.69804659045946,2608.8155047511523,752.112659841725,2070.364098221846,4592.972057578324,5369.751224130357,471.8031585653988,4428.071704564983,5848.041721076948,46.503349185875365,4.351879152989975,41.44779650253422,53.63897459550397,175.2724976068977,38.47143004788737,136.02833218810824,268.87039451355935
S14,pl,1.0,0.0,3058.309851,0.11374755948781967,0.15569162368774414,0.1085892990231514,0.14848490059375763,0.149526447057724,0.12029498815536499,0.10562698543071747,0.16262419521808624,0.12244696915149689,0.005137951113283634,0.005589084234088659,0.005108404904603958,0.003548826789483428,0.004282734356820583,0.0049693770706653595,0.0024564326740801334,0.002548906020820141,0.02789304591715336,7808.467400508044,12886.875529212532,8837.425910245554,8787.637595258257,10455.546147332769,7625.910245554614,6588.653683319221,6717.27349703641,18541.998306519898,25.539033702614034,14.402886936660186,11.473141679602975,14.388196069841353,11.455091577452814,19.340598385057383,13.399599023454904,6.989988509948031,15.354503526282434,3617.9508890770535,3617.9508890770535,3617.9508890770535,3617.9508890770535,3617.9508890770535,3617.9508890770535,3617.9508890770535,3617.9508890770535,3066.130397967824,41.82887584777168,44.44448695115676,40.87798167782566,44.03430548541956,43.510702019048864,48.55263356887935,42.23395599483252,41.369253225472306,41.985464788050685,5637.890668909877,6119.027132962816,5559.983572494592,5598.3904019130205,5806.6858581859915,5918.771637162263,4941.750720142165,5147.65977459662,8011.400627251762,271.5914678904081,255.60798584955361,277.9091658985796,257.98898532562396,261.093599150122,233.98042406053068,268.9865423237153,274.60891618674486,229.3091072879835,0.13189255197842917,0.022031156509303877,0.10562698543071747,0.16262419521808624,0.006837195897888806,0.007978021862573717,0.0024564326740801334,0.02789304591715336,9805.532034998589,3821.665915775274,6588.653683319221,18541.998306519898,14.704782156768236,5.26439499198319,6.989988509948031,25.539033702614034,3556.637501176028,183.94016370307645,3066.130397967824,3617.9508890770535,5860.17337706879,884.6120814582123,4941.750720142165,8011.400627251762,43.204184395384154,2.345836705266873,40.87798167782566,48.55263356887935,259.0084659970291,17.262349289576676,229.3091072879835,277.9091658985796
S15,pl,1.0,1.0,2825.27354,0.11298348754644394,0.1479761302471161,0.1090032160282135,0.1152118593454361,0.14241217076778412,0.12917013466358185,0.11797695606946945,0.14265333116054535,0.11459992825984955,0.0021651319693773985,0.003641872201114893,0.010380059480667114,0.005803319625556469,0.023006124421954155,0.007560072001069784,0.0062173595651984215,0.0046522910706698895,0.00199878984130919,6397.798475867909,9617.442845046571,9596.697713801863,8683.911939034717,18537.84928027096,11579.932260795937,7480.69432684166,8368.585944115157,6526.418289585097,12.703810250145155,16.35874912240927,8.3917717460376,11.061808908588851,17.509511205786534,16.798596262074554,6.911675700728604,10.550343432678515,13.066533017839172,3310.922946655377,3310.922946655377,3310.922946655377,3310.922946655377,3310.922946655377,3310.922946655377,2837.933954276037,3310.922946655377,2837.933954276037,43.756373999163976,42.191974631482296,43.70506174965727,47.09238577489012,44.280406699554014,42.86763049744229,40.39528256551443,43.65778413254911,38.60924699915765,4888.922728485428,5413.1821179296785,5475.279214756628,5602.584520309488,8246.671451870092,5950.083269369868,4975.770911450006,5365.793113669474,4907.044777806446,237.59505421305064,246.40463366084083,237.87400443563982,220.76388531670528,234.78325578709274,242.52094020261237,220.5978532759219,238.13160147875928,230.80254884590664,0.12577635712093777,0.015034451301313626,0.1090032160282135,0.1479761302471161,0.007269446686324146,0.006466282447468969,0.00199878984130919,0.023006124421954155,9643.259008373318,3713.7718053276876,6397.798475867909,18537.84928027096,12.594755516254251,3.753685358233517,6.911675700728604,17.509511205786534,3205.8142816821905,208.56854111779302,2837.933954276037,3310.922946655377,5647.2591228496785,1036.1058566278873,4888.922728485428,8246.671451870092,42.95068300549013,2.4135233147057966,38.60924699915765,47.09238577489012,234.38597524628105,8.914822448840305,220.5978532759219,246.40463366084083
S16,pt,0.0,0.0,4472.0,0.09498281031847,0.10307222604751587,0.0952715128660202,,,,,,,0.034209996461868286,0.030736781656742096,0.07481831312179565,,,,,,,18147.84081287045,17994.32684165961,19093.818797629126,,,,,,,20.406480508311603,27.151992714308633,27.413262402590057,,,,,,,4476.79932260796,4468.501270110076,4468.501270110076,,,,,,,106.62211590020982,116.55611382235077,128.1547308597377,,,,,,,8243.048704870751,8179.077190990633,9401.664028505811,,,,,,,131.84084515960475,120.38059204282634,109.48557180852214,,,,,,,0.09777551641066869,0.0045893558396623395,0.09498281031847,0.10307222604751587,0.04658836374680201,0.02450945402404274,0.030736781656742096,0.07481831312179565,18411.99548405306,595.444294658294,17994.32684165961,19093.818797629126,24.990578541736767,3.9720941010433015,20.406480508311603,27.413262402590057,4471.26728760937,4.790882843402901,4468.501270110076,4476.79932260796,8607.929974789064,688.1376313421916,8179.077190990633,9401.664028505811,117.11098686076609,10.777026019055123,106.62211590020982,128.1547308597377,120.56900300365108,11.178827562317316,109.48557180852214,131.84084515960475
S17,pt,1.0,0.0,4498.0,0.13844548165798187,0.13646194338798523,0.13331888616085052,,,,,,,0.009528173133730888,0.006341591011732817,0.005916806869208813,,,,,,,15903.217612193057,10057.239627434377,9725.317527519052,,,,,,,14.535019548077859,28.759119720318935,13.660843694081805,,,,,,,4497.544453852667,4497.544453852667,4501.693480101609,,,,,,,60.25805777736957,61.27152901736537,60.495405226477985,,,,,,,7187.29931262565,6364.29399760275,6269.550554302304,,,,,,,234.36350433453765,230.4869783989703,233.65935767518792,,,,,,,0.1360754370689392,0.002585060095780895,0.13331888616085052,0.13844548165798187,0.007262190338224173,0.001973858889101317,0.005916806869208813,0.009528173133730888,11895.258255715496,3474.9599598391164,9725.317527519052,15903.217612193057,18.9849943208262,8.475918318960147,13.660843694081805,28.759119720318935,4498.927462602314,2.3954414217011877,4497.544453852667,4501.693480101609,6607.047954843568,504.74033786499416,6269.550554302304,7187.29931262565,60.67499734040431,0.5300669619142921,60.25805777736957,61.27152901736537,232.83661346956532,2.0650773237813085,230.4869783989703,234.36350433453765
S18,pt,1.0,1.0,4719.0,0.12695710361003876,0.1256331205368042,0.1263386756181717,,,,,,,0.0139465956017375,0.010877174325287342,0.014379630796611309,,,,,,,17110.584250635056,16114.817950889077,16608.552074513125,,,,,,,18.808422820780287,19.82797005201811,21.219745595824072,,,,,,,4721.591871295513,4721.591871295513,4721.591871295513,,,,,,,67.86807435939104,69.88915830147955,65.69579236013509,,,,,,,7774.523108009671,7321.516971459858,7871.221623839912,,,,,,,218.450259799016,212.13302372185026,225.67348597601153,,,,,,,0.12630963325500488,0.0006624691605626944,0.1256331205368042,0.12695710361003876,0.01306780024121205,0.0019094531409910467,0.010877174325287342,0.014379630796611309,16611.318092012418,497.88891237609886,16114.817950889077,17110.584250635056,19.95204615620749,1.2104402261509348,18.808422820780287,21.219745595824072,4721.591871295513,0.0,4721.591871295513,4721.591871295513,7655.753901103148,293.4678765963537,7321.516971459858,7871.221623839912,67.81767500700191,2.0971372274002187,65.69579236013509,69.88915830147955,218.75225649895927,6.775280881201456,212.13302372185026,225.67348597601153
S19,pt,1.0,1.0,4536.0,0.13042379915714264,0.12872900068759918,0.12887264788150787,,,,,,,0.005106446333229542,0.006341955624520779,0.0027959137223660946,,,,,,,8646.570702794243,9368.501270110077,5982.895850973751,,,,,,,10.644723827536284,14.040387528874184,8.113745088533316,,,,,,,4522.438611346317,4522.438611346317,4522.438611346317,,,,,,,61.50225961006367,63.02319894779202,60.33488246984464,,,,,,,6148.651569442808,6257.7399996306285,5380.478477899837,,,,,,,230.89326033971935,225.3211115384828,235.36065138976315,,,,,,,0.1293418159087499,0.000939773611797725,0.12872900068759918,0.13042379915714264,0.004748105226705472,0.0017999748760546281,0.0027959137223660946,0.006341955624520779,7999.322607959356,1783.1933674511733,5982.895850973751,9368.501270110077,10.932952148314593,2.9738156176176096,8.113745088533316,14.040387528874184,4522.438611346317,0.0,4522.438611346317,4522.438611346317,5928.956682324424,478.11748236895215,5380.478477899837,6257.7399996306285,61.62011367590011,1.3480276543997454,60.33488246984464,63.02319894779202,230.52500775598844,5.029890414355958,225.3211115384828,235.36065138976315
S20,pt,0.0,0.0,4571.0,0.13162262737751007,0.1323414146900177,0.13515956699848175,,,,,,,0.004456608556210995,0.006074778735637665,0.009662242606282234,,,,,,,8015.918712955123,9696.27434377646,14260.203217612194,,,,,,,7.596514336343923,14.89523676496189,10.99586915683591,,,,,,,4580.524978831499,4580.524978831499,4580.524978831499,,,,,,,62.66897489685786,62.19714806414187,61.854313757298904,,,,,,,6089.135048756177,6370.570834964165,7178.409083490661,,,,,,,229.5050853664441,231.2461082411423,232.5278151167542,,,,,,,0.13304120302200317,0.0018694285899137953,0.13162262737751007,0.13515956699848175,0.0067312099660436315,0.0026641758455485803,0.004456608556210995,0.009662242606282234,10657.46542478126,3231.205419719935,8015.918712955123,14260.203217612194,11.162540086047242,3.6522146256053825,7.596514336343923,14.89523676496189,4580.524978831499,0.0,4580.524978831499,4580.524978831499,6546.038322403668,565.4388649959734,6089.135048756177,7178.409083490661,62.24014557276621,0.4090290727904313,61.854313757298904,62.66897489685786,231.09300290811356,1.5171699700771293,229.5050853664441,232.5278151167542
S21,pt,1.0,1.0,4823.929005,0.12704996764659882,0.1224655732512474,0.1235375702381134,,,,,,,0.005834839306771755,0.006418467964977026,0.006263471208512783,,,,,,,8580.186282811177,9248.179508890771,9517.866215071974,,,,,,,12.808548949153108,15.508484838302834,14.223432075305343,,,,,,,4821.16850127011,4821.16850127011,4821.16850127011,,,,,,,70.95471474667376,71.70514788185478,69.95665213335869,,,,,,,6257.254236560221,6420.42509609103,6495.697888037497,,,,,,,213.35395608362745,211.1210915976506,216.3978497016926,,,,,,,0.12435103704531987,0.002398012547476008,0.1224655732512474,0.12704996764659882,0.006172259493420522,0.00030231653179602194,0.005834839306771755,0.006418467964977026,9115.41066892464,482.73345387554923,8580.186282811177,9517.866215071974,14.180155287587093,1.3504881012604621,12.808548949153108,15.508484838302834,4821.16850127011,0.0,4821.16850127011,4821.16850127011,6391.125740229584,121.89209540768412,6257.254236560221,6495.697888037497,70.87217158729574,0.8771655348321149,69.95665213335869,71.70514788185478,213.62429912765688,2.648746504147674,211.1210915976506,216.3978497016926
S22,pt,1.0,1.0,6597.0,0.11304738372564316,0.10976900160312653,0.10933636128902435,,,,,,,0.05244533345103264,0.019504856318235397,0.04959441348910332,,,,,,,19102.11685012701,16786.96020321761,19135.309060118543,,,,,,,22.906350897280134,16.89824567823151,13.081365896332379,,,,,,,6601.100762066046,6601.100762066046,6601.100762066046,,,,,,,90.88718252630129,88.76279285590712,93.33658195557503,,,,,,,10046.85417521303,9024.661847604146,10060.389593461814,,,,,,,228.05698027760064,233.51514442019928,222.07216033208644,,,,,,,0.11071758220593135,0.002029230334704567,0.10933636128902435,0.11304738372564316,0.04051486775279045,0.018250955359033465,0.019504856318235397,0.05244533345103264,18341.462037821053,1346.34037154062,16786.96020321761,19135.309060118543,17.628654157281343,4.953050068080577,13.081365896332379,22.906350897280134,6601.100762066046,0.0,6601.100762066046,6601.100762066046,9710.635205426328,594.1089021536152,9024.661847604146,10060.389593461814,90.99551911259448,2.288818318261081,88.76279285590712,93.33658195557503,227.88142834329548,5.723511603153226,222.07216033208644,233.51514442019928
S23,pt,1.0,1.0,6197.0,0.11459369957447052,0.11770738661289215,0.11496418714523315,,,,,,,0.0046684578992426395,0.010288955643773079,0.007960285060107708,,,,,,,7547.078746824725,12326.75698560542,9629.889923793395,,,,,,,13.666891721337988,13.69738990940019,12.059372151201881,,,,,,,6194.496189669771,6194.496189669771,6194.496189669771,,,,,,,81.76115602898903,77.12860536894854,85.40333255242432,,,,,,,6717.067614612823,7890.172688380211,7339.2729701285425,,,,,,,237.89680797402968,252.18552756813898,227.7512768441838,,,,,,,0.11575509111086528,0.0017008552423554975,0.11459369957447052,0.11770738661289215,0.0076392328677078085,0.0028239696540068426,0.0046684578992426395,0.010288955643773079,9834.57521874118,2396.4041956740784,7547.078746824725,12326.75698560542,13.141217927313354,0.937030014106509,12.059372151201881,13.69738990940019,6194.496189669771,0.0,6194.496189669771,6194.496189669771,7315.504424373859,586.9136106363244,6717.067614612823,7890.172688380211,81.4310313167873,4.147229706013756,77.12860536894854,85.40333255242432,239.2778707954508,12.275530660538058,227.7512768441838,252.18552756813898
S24,pt,1.0,1.0,6406.0,0.11409097164869308,0.11809438467025757,0.11494148522615433,,,,,,,0.023388687521219254,0.007927794009447098,0.006525062490254641,,,,,,,17608.467400508045,10584.165961049957,8671.464860287891,,,,,,,15.435572809875183,18.959260357158705,14.71682745387703,,,,,,,6410.245554614733,6406.0965283657915,6406.0965283657915,,,,,,,83.66733679167503,80.8181633177649,88.72608309420859,,,,,,,9109.706963617842,7749.761926109302,7283.839112342937,,,,,,,240.57382263293258,248.89384110325375,226.71059509874343,,,,,,,0.11570894718170166,0.002109165082495303,0.11409097164869308,0.11809438467025757,0.012613848006973663,0.009357605935657105,0.006525062490254641,0.023388687521219254,12288.0327406153,4705.834155902133,8671.464860287891,17608.467400508045,16.37055354030364,2.270506762688925,14.71682745387703,18.959260357158705,6407.47953711544,2.3954414217011877,6406.0965283657915,6410.245554614733,8047.76933402336,948.7121080488809,7283.839112342937,9109.706963617842,84.40386106788283,4.005078002330278,80.8181633177649,88.72608309420859,238.7260862783099,11.206457872642073,226.71059509874343,248.89384110325375
S25,pl,0.0,0.0,2384.185089,0.143020361661911,0.17414318025112152,0.10938632488250732,0.15002213418483734,0.1309506893157959,0.12491322308778763,0.12455382198095322,0.12289691716432571,0.14690296351909637,0.018642539158463478,0.007926423102617264,0.02291344292461872,0.0020602501463145018,0.007252523675560951,0.006324691232293844,0.006333148572593927,0.00411837687715888,0.00269327312707901,18210.07620660457,17450.804403048263,18264.013547840812,5804.487722269263,10501.185436071126,8642.4216765453,8638.27265029636,8198.475867908552,11036.409822184589,18.3443325385533,8.99376893279842,21.51523574523177,12.250223611831863,20.018153687731697,11.144612340180409,11.168881575351426,15.732930924689821,16.021912148107525,2837.933954276037,2837.933954276037,2837.933954276037,2837.933954276037,2837.933954276037,2837.933954276037,2837.933954276037,2837.933954276037,2837.933954276037,34.28981203319267,34.33737955098267,42.81423924455689,34.01067825439511,39.99039977317068,34.10425265386248,34.47796179529883,33.54653007900007,28.427882466586297,7939.21441002476,6984.44831128213,8232.375079995407,4747.030118073366,5887.287915722533,5505.890872659366,5504.511735826416,5330.057393400239,5448.704756753119,259.87639150079815,259.51638514511336,208.13432104973478,262.00925926183777,222.8312961853702,261.29036477852645,258.4582194659144,265.6344067610456,313.4638194350474,0.136309957338704,0.019294505406825157,0.10938632488250732,0.17414318025112152,0.00869607431296673,0.00721085907349358,0.0020602501463145018,0.02291344292461872,11860.683036974315,4820.852493647666,5804.487722269263,18264.013547840812,15.021116833830693,4.381349199726607,8.99376893279842,21.51523574523177,2837.933954276037,0.0,2837.933954276037,2837.933954276037,6175.502288193037,1237.9933135394094,4747.030118073366,8232.375079995407,35.111015094560635,4.095086795627294,28.427882466586297,42.81423924455689,256.80160706482087,29.321384435469763,208.13432104973478,313.4638194350474
S26,pl,0.0,0.0,3740.0,0.11521537601947784,0.12427552789449692,0.08805163204669952,0.11832819133996964,,0.12253419309854507,0.11298403143882751,0.12985195219516754,0.10522603243589401,0.08042490482330322,0.04838467389345169,0.018375849351286888,0.0459272526204586,,0.012955514714121819,0.010283039882779121,0.010080632753670216,0.016100505366921425,19537.764606265875,19176.79932260796,12380.69432684166,19002.540220152412,,14886.706181202371,12181.541066892465,14953.090601185437,16338.865368331923,26.8782297873326,14.891164576898554,16.011248356195274,19.77515485946336,,17.318478459127334,12.255520149746552,14.846602333261105,16.150298485245003,3754.8687552921256,5169.686706181203,3750.7197290431836,5169.686706181203,,5169.686706181203,3750.7197290431836,5165.537679932261,3754.8687552921256,55.45284797570276,68.56703657435321,55.168117670909446,60.96188772117325,,59.37947714013827,47.599912048398735,71.49711064991375,50.2552252814569,10098.977902845398,9620.232941063145,7065.833978956926,9394.961832178611,,7540.034348226405,6585.52507263378,7339.605948526137,7351.52943140018,212.61825716838405,236.7437338466031,213.47945963010142,266.27811021296515,,273.3741864903726,247.42188467114585,226.8593537214062,234.60819896011165,0.11455836705863476,0.013086263250837957,0.08805163204669952,0.12985195219516754,0.030316546675749123,0.025461214307362107,0.010080632753670216,0.08042490482330322,16057.250211685012,2969.539015665993,12181.541066892465,19537.764606265875,17.265837125908725,4.441862569653048,12.255520149746552,26.8782297873326,4460.721845893311,756.8092854843121,3750.7197290431836,5169.686706181203,8124.587681978823,1351.941094794577,6585.52507263378,10098.977902845398,58.61020188275579,8.316782765792722,47.599912048398735,71.49711064991375,238.92289808763627,22.410548722919856,212.61825716838405,273.3741864903726
S27,pt,0.0,0.0,9348.0,0.09929168224334717,,0.09453820437192917,,,,,,,0.02114906720817089,,0.02782818116247654,,,,,,,15766.299745977985,,16438.44199830652,,,,,,,10.016973901475621,,11.28389437650414,,,,,,,9430.7366638442,,9430.7366638442,,,,,,,101.61460881356803,,108.54870689492229,,,,,,,10277.88574957937,,10153.656288162583,,,,,,,291.4198408104957,,272.80392343260615,,,,,,,0.09691494330763817,0.003361216437099863,0.09453820437192917,0.09929168224334717,0.024488624185323715,0.00472284676940722,0.02114906720817089,0.02782818116247654,16102.370872142252,475.27634454350635,15766.299745977985,16438.44199830652,10.65043413898988,0.8958480591167475,10.016973901475621,11.28389437650414,9430.7366638442,0.0,9430.7366638442,9430.7366638442,10215.771018870977,87.84349459096313,10153.656288162583,10277.88574957937,105.08165785424515,4.903147774738229,101.61460881356803,108.54870689492229,282.11188212155093,13.1634414159142,272.80392343260615,291.4198408104957
S28,pt,0.0,0.0,8478.0,0.1079343780875206,,,,,,,,,0.015740197151899338,,,,,,,,,14372.226926333617,,,,,,,,,9.72875162764326,,,,,,,,,8937.002540220152,,,,,,,,,91.70418202840685,,,,,,,,,9695.25340719528,,,,,,,,,306.00772348199524,,,,,,,,,0.1079343780875206,,0.1079343780875206,0.1079343780875206,0.015740197151899338,,0.015740197151899338,0.015740197151899338,14372.226926333617,,14372.226926333617,14372.226926333617,9.72875162764326,,9.72875162764326,9.72875162764326,8937.002540220152,,8937.002540220152,8937.002540220152,9695.25340719528,,9695.25340719528,9695.25340719528,91.70418202840685,,91.70418202840685,91.70418202840685,306.00772348199524,,306.00772348199524,306.00772348199524
S29,pt,,,9207.0,,0.09260394424200058,0.08474668860435486,,,,,,,,0.06682132929563522,0.024149376899003983,,,,,,,,18786.79085520745,15621.08382726503,,,,,,,,13.094887249345197,16.838898563775025,,,,,,,,9526.164267569857,9522.015241320914,,,,,,,,96.12680213068755,121.38828034280587,,,,,,,,10777.153132623247,10149.920388454295,,,,,,,,311.1739404323759,246.30983957686206,,,,,,,0.08867531642317772,0.00555591874289552,0.08474668860435486,0.09260394424200058,0.0454853530973196,0.030173626906127498,0.024149376899003983,0.06682132929563522,17203.93734123624,2238.492906707997,15621.08382726503,18786.79085520745,14.966892906560112,2.6474157892724905,13.094887249345197,16.838898563775025,9524.089754445386,2.9338045959481494,9522.015241320914,9526.164267569857,10463.536760538771,443.52052678411303,10149.920388454295,10777.153132623247,108.7575412367467,17.862562546585085,96.12680213068755,121.38828034280587,278.741890004619,45.865845570501975,246.30983957686206,311.1739404323759
S30,pl,1.0,1.0,3271.0,0.12011478841304779,0.16504552960395813,0.1314801126718521,0.16340486705303192,0.17257025837898254,0.14617545902729034,0.13002952933311462,0.18132996559143066,0.1650572270154953,0.015405100770294666,0.006395286880433559,0.12478315085172653,0.005729631520807743,0.004951637703925371,0.013006169348955154,0.0033889440819621086,0.010797277092933655,0.005815715529024601,16807.70533446232,16521.422523285353,19894.58086367485,14239.458086367486,15421.930567315834,17529.635901778154,7447.502116850127,18064.860287891617,13629.551227773074,11.409059090571702,10.920795821465202,23.700934893146123,13.11090595794354,10.228563142548161,10.585729698803993,8.57429447029132,14.671664209325277,19.049388931622346,3833.700254022015,3833.700254022015,3286.028789161727,3833.700254022015,3833.700254022015,3833.700254022015,3833.700254022015,3833.700254022015,3833.700254022015,30.790683387143947,30.241608247469998,32.06828052301947,30.893914551008855,31.068290007925462,34.787811578733134,29.374212765471597,30.207505054227966,27.291868845153914,7621.19629309265,7087.678220357643,10923.688546930842,6852.673797341255,6743.112275247878,7997.508411487966,5574.912480172987,7957.83068199911,6589.373588402439,390.9565320870821,398.0548487739969,321.7550248932491,389.65016161203914,387.46319139412896,346.0355294377936,409.8090693950165,398.5042384671973,441.0771158958807,0.15280085967646706,0.021513708974254045,0.12011478841304779,0.18132996559143066,0.021141434864451487,0.03907493708174042,0.0033889440819621086,0.12478315085172653,15506.294101044312,3582.940017448207,7447.502116850127,19894.58086367485,13.583481801746409,4.883626112429334,8.57429447029132,23.700934893146123,3772.847869037538,182.5571549534293,3286.028789161727,3833.700254022015,7483.108255003641,1495.3264397897335,5574.912480172987,10923.688546930842,30.747130551128254,2.017721839825064,27.291868845153914,34.787811578733134,387.0339679951538,34.743743293043195,321.7550248932491,441.0771158958807
